0.9397106037188634 0.7169487767311397 0
0.8431957708033584 0.8846730219684147 0
0.5059791502845735 0.4243149359380972 1
0.6489003653384267 0.19283075987452059 1
0.7694365562762822 0.9841324940238377 0
0.8379968327952154 0.4509116783802255 1
0.2300942182204212 0.7067144115579815 1
0.6981510602826336 0.7478601153059375 0
0.907238694947352 0.21667075738912223 1
0.3609947165148355 0.8498275600424446 1
0.6453664755758469 0.03701351534260244 1
0.722503408451548 0.9049500973754826 0
0.7465779074245261 0.9012334104854292 0
0.06380933882311424 0.20599827139700788 0
0.3049622799559196 0.9302320844208417 1
0.5971897124216093 0.7131492379107528 0
0.16566733772981146 0.34645474092057005 0
0.49093787331333727 0.6130409677568334 1
0.5148392407936792 0.9165424233752775 0
0.9828522008787381 0.11069960110891341 1
0.918457880448456 0.588532603569421 0
0.9685846344694052 0.582653535898554 0
0.8423055378093713 0.36683262353270785 1
0.5989954944248852 0.4893304058043356 1
0.06504476078142218 0.2351832221373562 0
0.6221287403706247 0.25838502321387113 1
0.07333266568105945 0.627470699948022 1
0.9379640798265593 0.17458627858100195 1
0.12405680074733672 0.3505982021271632 0
0.2253680138565668 0.9948030909013061 1
0.14844769047457285 0.26285207303270786 0
0.0850051645196992 0.1557117784782669 0
0.06568667743884415 0.3863636294962213 0
0.36508195113414244 0.042514019421342364 0
0.4017492368407174 0.7757571679897697 1
0.036433938337031346 0.5986603423789503 1
0.9538251787003852 0.5045308554736869 0
0.062195209310479505 0.6990355011002974 1
0.20365078507707068 0.5654673303758914 1
0.16191657107403767 0.11110763912302568 0
0.16249183897284458 0.9219649113045684 1
0.5518844326914674 0.42206930475514537 1
0.9016214877254836 0.5901683588767954 0
0.5658145522740411 0.015887596711489982 1
0.2024337024558337 0.10572190221465594 0
0.292178698115382 0.8211834808410549 1
0.21685607235248638 0.007843573734831355 0
0.9841244288089525 0.676015259410186 0
0.3670613134034362 0.554596175776166 1
0.9815588121769578 0.8026363143624701 0
0.4365416985474675 0.5567929394865979 1
0.3308773150155072 0.8345993035075557 1
0.8229049660851675 0.416382766748449 1
0.9783663614389977 0.004032249422542544 1
0.28371221549118997 0.1596718376167119 0
0.7371964104949739 0.6369943306321819 0
0.010580478048259012 0.006659580594876258 0
0.9617701929114811 0.5942133123925718 0
0.7010942872932961 0.151897692216712 1
0.9661777881737219 0.8137604922471514 0
0.5395308215180085 0.3649201865699744 1
0.03468492462561068 0.8528541707758428 1
0.29162822573210034 0.3684950678630635 0
0.9254394723038675 0.4075059150241426 1
0.7379356985097193 0.9974850610457602 0
0.712337866793519 0.8757636667440664 0
0.6459758062804198 0.6304095032295882 0
0.6104898529584986 0.3737920371540203 1
0.8876251618893715 0.4986504275720063 1
0.229889031605243 0.6530089838454225 1
0.274330398779308 0.5977034051166042 1
0.8055164912445296 0.8182977409979754 0
0.997675032397551 0.43440521767835627 1
0.6615766911130334 0.6838796872481958 0
0.3955016110930999 0.11401922050278057 0
0.7107037769615621 0.7310874958506373 0
0.48505027612575524 0.28926451266421216 0
0.004834377831601455 0.7412037538916639 1
0.7182276863906184 0.3083470556681337 1
0.4000998998997083 0.774171093031936 1
0.8080222383630055 0.4488595560971932 1
0.24078428278021047 0.06588008634195386 0
0.6285229099561681 0.005842795093189412 1
0.0206207261409056 0.1611151483093194 0
0.43134926522177397 0.9032215036963953 1
0.6731432641791835 0.3995990193111977 1
0.5274611087606152 0.9302928382976772 0
0.13459040434742742 0.9681338820530448 1
0.786572132941994 0.8855714639018877 0
0.7471508749553748 0.11197213513651405 1
0.6644953823883125 0.5373663821914283 0
0.8996200108319872 0.1166764393113412 1
0.42171129069639546 0.4682012133969067 0
0.37715649509038374 0.497245684890569 0
0.22781634374384863 0.9917164161986421 1
0.4361286467057989 0.6025519705550072 1
0.6172230010971488 0.18726018351346585 1
0.7668751253488714 0.6300957000239387 0
0.3963024678905632 0.9619748753279259 1
0.828257321749243 0.29344445416845333 1
